mean_intensity,std_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b
0.36002397537231445,0.10367957502603531,0.3599167764186859,0.3599167764186859,0.3599167764186859,0.10368642956018448,0.10368642956018448,0.10368642956018448
0.3337796926498413,0.06735554337501526,0.33374395966529846,0.33374395966529846,0.33374395966529846,0.0673501044511795,0.0673501044511795,0.0673501044511795
0.2892504930496216,0.1114480122923851,0.28923162817955017,0.28923162817955017,0.28923162817955017,0.11142486333847046,0.11142486333847046,0.11142486333847046
0.4572059214115143,0.14628373086452484,0.45702293515205383,0.45702293515205383,0.45702293515205383,0.14628346264362335,0.14628346264362335,0.14628346264362335
0.33021947741508484,0.0968640148639679,0.33014872670173645,0.33014872670173645,0.33014872670173645,0.09687427431344986,0.09687427431344986,0.09687427431344986
0.24843500554561615,0.09555192291736603,0.24841651320457458,0.24841651320457458,0.24841651320457458,0.09554063528776169,0.09554063528776169,0.09554063528776169
0.26407498121261597,0.09179502725601196,0.26401540637016296,0.26401540637016296,0.26401540637016296,0.09179549664258957,0.09179549664258957,0.09179549664258957
0.3505190312862396,0.08500054478645325,0.35049450397491455,0.35049450397491455,0.35049450397491455,0.0849907249212265,0.0849907249212265,0.0849907249212265
0.28036659955978394,0.22455564141273499,0.28051039576530457,0.28051039576530457,0.28051039576530457,0.22461725771427155,0.22461725771427155,0.22461725771427155
0.3218783140182495,0.077122263610363,0.32185783982276917,0.32185783982276917,0.32185783982276917,0.07709701359272003,0.07709701359272003,0.07709701359272003
0.026243021711707115,0.07488200068473816,0.02623634599149227,0.02623634599149227,0.02623634599149227,0.0749293863773346,0.0749293863773346,0.0749293863773346
0.44069382548332214,0.08951990306377411,0.44048023223876953,0.44048023223876953,0.44048023223876953,0.0895104929804802,0.0895104929804802,0.0895104929804802
0.30300068855285645,0.14234259724617004,0.3030422329902649,0.3030422329902649,0.3030422329902649,0.14235277473926544,0.14235277473926544,0.14235277473926544
0.02647470496594906,0.07638455182313919,0.02646479196846485,0.02646479196846485,0.02646479196846485,0.07636214792728424,0.07636214792728424,0.07636214792728424
0.4435085654258728,0.14571186900138855,0.443461149930954,0.443461149930954,0.443461149930954,0.1456994265317917,0.1456994265317917,0.1456994265317917
0.2599818706512451,0.25304847955703735,0.2601480185985565,0.2601480185985565,0.2601480185985565,0.2531466782093048,0.2531466782093048,0.2531466782093048
0.12181200832128525,0.17002327740192413,0.12169809639453888,0.12169809639453888,0.12169809639453888,0.16992495954036713,0.16992495954036713,0.16992495954036713
0.32224079966545105,0.09932143241167068,0.32221466302871704,0.32221466302871704,0.32221466302871704,0.0993112251162529,0.0993112251162529,0.0993112251162529
0.03421121463179588,0.07827381789684296,0.034208282828330994,0.034208282828330994,0.034208282828330994,0.07839924842119217,0.07839924842119217,0.07839924842119217
0.42870330810546875,0.1881522387266159,0.4288187325000763,0.4288187325000763,0.4288187325000763,0.18816262483596802,0.18816262483596802,0.18816262483596802
0.3992343544960022,0.07737480849027634,0.39909347891807556,0.39909347891807556,0.39909347891807556,0.07738611102104187,0.07738611102104187,0.07738611102104187
0.22849568724632263,0.2070585936307907,0.22846294939517975,0.22846294939517975,0.22846294939517975,0.20708021521568298,0.20708021521568298,0.20708021521568298
0.1284862607717514,0.19231997430324554,0.1283833533525467,0.1283833533525467,0.1283833533525467,0.19244073331356049,0.19244073331356049,0.19244073331356049
0.04874259978532791,0.09810061752796173,0.04874971881508827,0.04874971881508827,0.04874971881508827,0.09802091866731644,0.09802091866731644,0.09802091866731644
0.0230668094009161,0.08051752299070358,0.023056695237755775,0.023056695237755775,0.023056695237755775,0.08042166382074356,0.08042166382074356,0.08042166382074356
0.5192275047302246,0.24832625687122345,0.5191441774368286,0.5191441774368286,0.5191441774368286,0.24833263456821442,0.24833263456821442,0.24833263456821442
0.48590078949928284,0.125017449259758,0.4856725335121155,0.4856725335121155,0.4856725335121155,0.12500552833080292,0.12500552833080292,0.12500552833080292
0.24535730481147766,0.1088290810585022,0.2453368753194809,0.2453368753194809,0.2453368753194809,0.10882879793643951,0.10882879793643951,0.10882879793643951
0.15107692778110504,0.1913582980632782,0.1508934646844864,0.1508934646844864,0.1508934646844864,0.19133040308952332,0.19133040308952332,0.19133040308952332
0.3957831859588623,0.14325889945030212,0.3957074284553528,0.3957074284553528,0.3957074284553528,0.1432374268770218,0.1432374268770218,0.1432374268770218
0.34521353244781494,0.08234398812055588,0.3451572358608246,0.3451572358608246,0.3451572358608246,0.08231643587350845,0.08231643587350845,0.08231643587350845
0.22945086658000946,0.05158356577157974,0.22941389679908752,0.22941389679908752,0.22941389679908752,0.05159914866089821,0.05159914866089821,0.05159914866089821
0.3075401484966278,0.07427850365638733,0.30749377608299255,0.30749377608299255,0.30749377608299255,0.07427559047937393,0.07427559047937393,0.07427559047937393
0.017222484573721886,0.060017798095941544,0.01721830666065216,0.01721830666065216,0.01721830666065216,0.059952884912490845,0.059952884912490845,0.059952884912490845
0.3619944453239441,0.14060069620609283,0.3618302047252655,0.3618302047252655,0.3618302047252655,0.1405942589044571,0.1405942589044571,0.1405942589044571
0.03862464800477028,0.08530652523040771,0.038617078214883804,0.038617078214883804,0.038617078214883804,0.08530544489622116,0.08530544489622116,0.08530544489622116
0.2880138158798218,0.13176731765270233,0.28798341751098633,0.28798341751098633,0.28798341751098633,0.13175995647907257,0.13175995647907257,0.13175995647907257
0.3929826021194458,0.22195592522621155,0.39307937026023865,0.39307937026023865,0.39307937026023865,0.22193177044391632,0.22193177044391632,0.22193177044391632
0.0525629036128521,0.11659583449363708,0.05255649983882904,0.05255649983882904,0.05255649983882904,0.11668741703033447,0.11668741703033447,0.11668741703033447
0.14071226119995117,0.15700985491275787,0.14054392278194427,0.14054392278194427,0.14054392278194427,0.15693862736225128,0.15693862736225128,0.15693862736225128
0.2701023519039154,0.09692925959825516,0.27004361152648926,0.27004361152648926,0.27004361152648926,0.0969185084104538,0.0969185084104538,0.0969185084104538
0.14045879244804382,0.08694913238286972,0.14011061191558838,0.14011061191558838,0.14011061191558838,0.0869399830698967,0.0869399830698967,0.0869399830698967
0.10326316952705383,0.14680296182632446,0.10321447998285294,0.10321447998285294,0.10321447998285294,0.14674586057662964,0.14674586057662964,0.14674586057662964
0.44681209325790405,0.09835806488990784,0.4465999901294708,0.4465999901294708,0.4465999901294708,0.09834069758653641,0.09834069758653641,0.09834069758653641
0.029895655810832977,0.07638341933488846,0.029888270422816277,0.029888270422816277,0.029888270422816277,0.07646000385284424,0.07646000385284424,0.07646000385284424
0.032601162791252136,0.0819949135184288,0.032589416950941086,0.032589416950941086,0.032589416950941086,0.08194670081138611,0.08194670081138611,0.08194670081138611
0.36000561714172363,0.1313040554523468,0.3597909212112427,0.3597909212112427,0.3597909212112427,0.1313123106956482,0.1313123106956482,0.1313123106956482
0.016666879877448082,0.054383739829063416,0.016660595312714577,0.016660595312714577,0.016660595312714577,0.05439681187272072,0.05439681187272072,0.05439681187272072
0.10913681238889694,0.015157636255025864,0.10883262753486633,0.10883262753486633,0.10883262753486633,0.015149621292948723,0.015149621292948723,0.015149621292948723
0.4131678640842438,0.1916343867778778,0.4128497242927551,0.4128497242927551,0.4128497242927551,0.19161371886730194,0.19161371886730194,0.19161371886730194
0.1729969084262848,0.036519043147563934,0.17264319956302643,0.17264319956302643,0.17264319956302643,0.036511506885290146,0.036511506885290146,0.036511506885290146
0.13262203335762024,0.17763040959835052,0.13249188661575317,0.13249188661575317,0.13249188661575317,0.17772993445396423,0.17772993445396423,0.17772993445396423
0.31549158692359924,0.26862215995788574,0.3156954348087311,0.3156954348087311,0.3156954348087311,0.26871514320373535,0.26871514320373535,0.26871514320373535
0.46535447239875793,0.1678408533334732,0.46521270275115967,0.46521270275115967,0.46521270275115967,0.16784986853599548,0.16784986853599548,0.16784986853599548
0.48183053731918335,0.27812954783439636,0.48185375332832336,0.48185375332832336,0.48185375332832336,0.2780926525592804,0.2780926525592804,0.2780926525592804
0.03518489748239517,0.0915866270661354,0.03517952561378479,0.03517952561378479,0.03517952561378479,0.09155116230249405,0.09155116230249405,0.09155116230249405
0.5426814556121826,0.39164409041404724,0.5427693128585815,0.5427693128585815,0.5427693128585815,0.3918684124946594,0.3918684124946594,0.3918684124946594
0.15161632001399994,0.17555901408195496,0.1514769196510315,0.1514769196510315,0.1514769196510315,0.1755172461271286,0.1755172461271286,0.1755172461271286
0.2549038231372833,0.14088845252990723,0.25465258955955505,0.25465258955955505,0.25465258955955505,0.14088113605976105,0.14088113605976105,0.14088113605976105
0.38331398367881775,0.13484632968902588,0.38308870792388916,0.38308870792388916,0.38308870792388916,0.13484938442707062,0.13484938442707062,0.13484938442707062
0.16721723973751068,0.21418596804141998,0.16720621287822723,0.16720621287822723,0.16720621287822723,0.21417203545570374,0.21417203545570374,0.21417203545570374
0.3571072816848755,0.09917338192462921,0.35700279474258423,0.35700279474258423,0.35700279474258423,0.09915056079626083,0.09915056079626083,0.09915056079626083
0.04990152269601822,0.11346275359392166,0.04988705739378929,0.04988705739378929,0.04988705739378929,0.11343101412057877,0.11343101412057877,0.11343101412057877
0.2369064837694168,0.1129881888628006,0.23681776225566864,0.23681776225566864,0.23681776225566864,0.11299071460962296,0.11299071460962296,0.11299071460962296
0.565998911857605,0.11952457576990128,0.5657899379730225,0.5657899379730225,0.5657899379730225,0.11952848732471466,0.11952848732471466,0.11952848732471466
0.3663003742694855,0.10098742693662643,0.3662186861038208,0.3662186861038208,0.3662186861038208,0.10096023976802826,0.10096023976802826,0.10096023976802826
0.29737716913223267,0.09687241911888123,0.29731714725494385,0.29731714725494385,0.29731714725494385,0.09686314314603806,0.09686314314603806,0.09686314314603806
0.43423765897750854,0.15705351531505585,0.4342343807220459,0.4342343807220459,0.4342343807220459,0.15704530477523804,0.15704530477523804,0.15704530477523804
0.4118315577507019,0.11198926717042923,0.41176602244377136,0.41176602244377136,0.41176602244377136,0.11198415607213974,0.11198415607213974,0.11198415607213974
0.22232864797115326,0.2088337391614914,0.22234931588172913,0.22234931588172913,0.22234931588172913,0.2088264673948288,0.2088264673948288,0.2088264673948288
0.12057340145111084,0.1630382239818573,0.12045618146657944,0.12045618146657944,0.12045618146657944,0.16308261454105377,0.16308261454105377,0.16308261454105377
0.3834385573863983,0.09322590380907059,0.38331902027130127,0.38331902027130127,0.38331902027130127,0.09321834146976471,0.09321834146976471,0.09321834146976471
0.38949862122535706,0.1938762217760086,0.38961532711982727,0.38961532711982727,0.38961532711982727,0.1938808560371399,0.1938808560371399,0.1938808560371399
0.27225005626678467,0.09567292779684067,0.2722128927707672,0.2722128927707672,0.2722128927707672,0.09565307199954987,0.09565307199954987,0.09565307199954987
0.331250935792923,0.1378275752067566,0.3311692774295807,0.3311692774295807,0.3311692774295807,0.1378115713596344,0.1378115713596344,0.1378115713596344
0.28502821922302246,0.04273089021444321,0.2851279675960541,0.2851279675960541,0.2851279675960541,0.042727187275886536,0.042727187275886536,0.042727187275886536
0.3638361096382141,0.12091325223445892,0.3637361228466034,0.3637361228466034,0.3637361228466034,0.12093370407819748,0.12093370407819748,0.12093370407819748
0.44481348991394043,0.10409267246723175,0.4446756839752197,0.4446756839752197,0.4446756839752197,0.10408301651477814,0.10408301651477814,0.10408301651477814
0.2322389781475067,0.0588785782456398,0.2320980429649353,0.2320980429649353,0.2320980429649353,0.05889122933149338,0.05889122933149338,0.05889122933149338
0.30883464217185974,0.16586601734161377,0.3088223338127136,0.3088223338127136,0.3088223338127136,0.1658637821674347,0.1658637821674347,0.1658637821674347
0.26109975576400757,0.14702287316322327,0.2609431743621826,0.2609431743621826,0.2609431743621826,0.1470356583595276,0.1470356583595276,0.1470356583595276
0.13393016159534454,0.17060142755508423,0.13375887274742126,0.13375887274742126,0.13375887274742126,0.17051582038402557,0.17051582038402557,0.17051582038402557
0.318697452545166,0.06527039408683777,0.3187791705131531,0.3187791705131531,0.3187791705131531,0.06526847183704376,0.06526847183704376,0.06526847183704376
0.30555298924446106,0.10655440390110016,0.305594801902771,0.305594801902771,0.305594801902771,0.10654626041650772,0.10654626041650772,0.10654626041650772
0.1311371922492981,0.1647200882434845,0.1309942901134491,0.1309942901134491,0.1309942901134491,0.16483227908611298,0.16483227908611298,0.16483227908611298
0.13403058052062988,0.17367270588874817,0.13387122750282288,0.13387122750282288,0.13387122750282288,0.17363877594470978,0.17363877594470978,0.17363877594470978
0.3956547677516937,0.16194817423820496,0.3956199586391449,0.3956199586391449,0.3956199586391449,0.16193263232707977,0.16193263232707977,0.16193263232707977
0.36193954944610596,0.07387732714414597,0.36189624667167664,0.36189624667167664,0.36189624667167664,0.07387556880712509,0.07387556880712509,0.07387556880712509
0.12583011388778687,0.161044642329216,0.1256754994392395,0.1256754994392395,0.1256754994392395,0.16091494262218475,0.16091494262218475,0.16091494262218475
0.43118804693222046,0.16309918463230133,0.4311251938343048,0.4311251938343048,0.4311251938343048,0.1630876362323761,0.1630876362323761,0.1630876362323761
0.26706328988075256,0.13345570862293243,0.26714789867401123,0.26714789867401123,0.26714789867401123,0.13342437148094177,0.13342437148094177,0.13342437148094177
0.27937421202659607,0.12529848515987396,0.2793443202972412,0.2793443202972412,0.2793443202972412,0.1253236085176468,0.1253236085176468,0.1253236085176468
0.3301129639148712,0.07578768581151962,0.3301025629043579,0.3301025629043579,0.3301025629043579,0.0758121907711029,0.0758121907711029,0.0758121907711029
0.0257176011800766,0.06947663426399231,0.025707926601171494,0.025707926601171494,0.025707926601171494,0.06949494779109955,0.06949494779109955,0.06949494779109955
0.2919394373893738,0.10104137659072876,0.29190587997436523,0.29190587997436523,0.29190587997436523,0.10104615986347198,0.10104615986347198,0.10104615986347198
0.023145249113440514,0.060286033898591995,0.023144707083702087,0.023144707083702087,0.023144707083702087,0.06026403233408928,0.06026403233408928,0.06026403233408928
0.2561092972755432,0.12227212637662888,0.25610166788101196,0.25610166788101196,0.25610166788101196,0.12227363139390945,0.12227363139390945,0.12227363139390945
0.31587377190589905,0.08850181102752686,0.3158651292324066,0.3158651292324066,0.3158651292324066,0.0885068029165268,0.0885068029165268,0.0885068029165268
0.23382866382598877,0.08885376900434494,0.233658567070961,0.233658567070961,0.233658567070961,0.08885391056537628,0.08885391056537628,0.08885391056537628
0.07839732617139816,0.12364597618579865,0.07843819260597229,0.07843819260597229,0.07843819260597229,0.12355764955282211,0.12355764955282211,0.12355764955282211
0.37880995869636536,0.09273359179496765,0.37873759865760803,0.37873759865760803,0.37873759865760803,0.09272312372922897,0.09272312372922897,0.09272312372922897
0.09923117607831955,0.13516435027122498,0.09922032058238983,0.09922032058238983,0.09922032058238983,0.1351994425058365,0.1351994425058365,0.1351994425058365
0.045806288719177246,0.07545442134141922,0.04579843208193779,0.04579843208193779,0.04579843208193779,0.075422003865242,0.075422003865242,0.075422003865242
0.3871947228908539,0.10156811773777008,0.38713809847831726,0.38713809847831726,0.38713809847831726,0.10156898200511932,0.10156898200511932,0.10156898200511932
0.22492747008800507,0.04753570631146431,0.22472833096981049,0.22472833096981049,0.22472833096981049,0.04753366485238075,0.04753366485238075,0.04753366485238075
0.02697676420211792,0.06812822073698044,0.026973702013492584,0.026973702013492584,0.026973702013492584,0.06809885054826736,0.06809885054826736,0.06809885054826736
0.2928970158100128,0.14340198040008545,0.2928833067417145,0.2928833067417145,0.2928833067417145,0.14339490234851837,0.14339490234851837,0.14339490234851837
0.3641195297241211,0.09152209013700485,0.36406710743904114,0.36406710743904114,0.36406710743904114,0.09152717888355255,0.09152717888355255,0.09152717888355255
0.4045864939689636,0.11834510415792465,0.40447795391082764,0.40447795391082764,0.40447795391082764,0.118308886885643,0.118308886885643,0.118308886885643
